Date,Open,High,Low,Close,Adj Close,Volume
2017-12-07,220.589996,220.610001,218.190002,220.149994,208.641632,2661600
2017-12-08,220.550003,224.330002,220.220001,223.910004,212.205093,2233300
2017-12-11,222.509995,224.820007,222.039993,222.770004,211.124710,1599500
2017-12-12,221.399994,223.419998,221.259995,222.490005,210.859329,2294100
2017-12-13,221.740005,224.949997,221.229996,224.350006,212.622101,3059400
2017-12-14,225.000000,226.970001,221.009995,221.250000,209.684174,2811700
2017-12-15,223.750000,223.750000,220.630005,221.820007,210.224365,6293400
2017-12-18,222.600006,224.809998,222.190002,222.669998,211.029892,3194100
2017-12-19,222.990005,223.789993,220.850006,222.039993,210.432831,2340200
2017-12-20,223.110001,224.889999,221.729996,222.380005,210.755081,2633200
2017-12-21,223.119995,223.940002,221.369995,221.690002,210.101151,2955300
2017-12-22,222.000000,222.350006,218.449997,220.000000,208.499496,1959700
2017-12-26,219.089996,220.419998,219.089996,219.600006,208.120407,1482400
2017-12-27,219.979996,221.440002,219.250000,220.419998,208.897537,1861900
2017-12-28,221.460007,222.789993,220.149994,222.770004,211.124710,1452600
